3454,4432
3055,3538
1052,3437
1995,3675
1687,2140
2757,4615
2260,4358
813,987
169,4590
3171,3342
164,3391
1005,2182
4158,4267
1415,3196
1851,3703
2999,3109
860,2550
3094,4490
466,1944
490,1533
2022,2528
749,4098
98,2854
509,2712
2426,3445
1075,4356
2371,4122
235,3753
1786,2786
2742,3131
1028,4453
106,530
1926,4121
1935,3350
167,3667
691,2423
325,2176
1292,4504
2339,3973
1240,4013
385,2497
237,2048
1701,1771
1178,4271
3137,3544
1929,2785
712,3748
18,2629
1548,3908
398,1158
3876,4077
160,1517
2760,3313
2465,3719
774,2641
2947,3129
106,2616
1883,3956
2266,4049
2607,3392
186,1937
1496,4567
120,191
636,682
751,1410
1496,2656
2454,4485
3454,4432
2268,2710
2416,3309
119,1711
3873,4951
2004,2421
4543,4600
3077,4904
180,4003
2963,3569
1973,4040
1668,2652
1633,1992
1805,1978
1372,2573
2069,4326
3320,3791
1243,1364
3392,4203
424,2124
2849,3921
2781,3347
861,4610
4639,4649
2898,3231
813,3152
145,4483
1838,3328
945,2121
326,2642
172,2420
149,2900
18,4778
522,3996
2304,4144
1064,2394
2796,3415
712,3070
707,4236
554,4554
687,3884
1236,1356
437,2311
1619,1913
3828,4778
372,3400
3565,4267
194,2343
885,4590
3233,3430
888,2059
1993,3032
2027,2576
1171,2048
3593,4528
2393,3816
466,3934
4187,4724
3119,4976
411,3889
1019,4548
3056,4218
783,1278
2241,2600
293,4485
581,2679
1156,3137
1496,2239
62,67
1009,1437
1219,3302
480,2849
3608,4843
660,2964
1190,3553
132,1944
458,1420
1204,1254
845,1992
1107,3274
2914,3959
743,3298
365,1269
1824,3610
1212,3979
2346,4158
2346,3348
4101,4579
2155,2832
1375,3629
581,2224
872,1781
1788,3844
2160,4708
1058,1341
735,1485
1781,3025
2423,2456
1521,2260
470,1312
724,2273
1212,4340
2592,3759
3216,4802
1832,4604
3002,4356
1987,2260
1637,4257
411,4485
1575,3653
3824,3958
1312,4457
3517,4778
484,3652
1261,3009
522,1942
2251,2350
2050,3720
979,1584
486,1662
1618,1760
2268,3501
658,806
1817,2545
1525,2270
1199,1486
2271,2472
1246,4440
1915,3586
2310,3586
460,3353
453,3078
1114,1689
1364,3233
708,1192
225,1015
409,2966
348,1727
109,3944
1734,3794
1980,2387
1136,4520
1892,2199
3054,3837
1552,1641
325,3221
1020,1502
3547,4977
109,665
394,4039
852,1633
2213,3218
932,2332
707,3748
237,2241
2934,3478
3168,3191
1493,4045
4499,4560
869,1910
458,4164
2722,2811
1167,4318
2423,4340
1709,3193
3527,3744
232,2243
888,4816
1968,2527
817,2262
2599,4157
3152,3341
758,927
4028,4316
164,1114
3670,3953
2243,2459
297,2379
2241,2743
319,4144
1763,3731
986,4526
3339,3894
1687,2125
2028,4534
174,1281
216,2566
1214,2778
1641,4962
1083,2843
1027,1780
2774,4247
666,2360
1996,4501
3196,3681
1345,4513
1929,2011
699,3238
156,844
354,1728
2258,3234
377,4130
1371,3726
2180,2332
3561,3634
490,2028
395,3801
1767,2625
1133,3510
1809,3296
1296,2936
2035,4424
1373,3837
1926,3181
623,1458
269,1281
470,1526
1473,3839
382,1597
1167,3758
3666,3955
2812,3276
3650,4264
2810,4764
1160,2729
217,3082
4298,4405
497,866
222,2827
719,3500
1815,2533
1989,3994
497,2831
1986,3089
956,3166
4444,4843
1436,2394
1840,2136
274,3268
2459,2785
367,1848
558,3131
1485,4462
847,2306
2503,4504
3455,3860
222,1659
332,2379
477,3699
247,4606
242,2306
1095,1955
1674,4037
1963,3908
2379,2778
3645,4266
4316,4349
732,1479
3800,4028
1455,2549
2277,4521
158,1124
888,2424
1414,1422
372,3467
203,2544
2964,3652
2469,4357
566,1581
3882,4411
3544,3832
226,338
106,2157
509,2914
4061,4210
3122,4663
624,3689
2480,4663
3583,3633
2786,3094
246,4375
1629,4380
951,3592
2200,2966
1607,4279
2153,3342
807,4309
1042,4103
923,4087
979,1463
123,2665
160,494
586,3645
172,4333
950,3304
294,923
3174,3602
395,4591
1163,2936
3556,3729
2812,4575
2259,2303
2765,4327
3238,3487
237,1526
3993,4174
2048,3193
138,773
1158,3683
2329,3231
3444,3554
429,466
4024,4569
3365,4972
3549,4446
3503,4341
1104,3697
2032,2710
3916,4264
2336,3300
4356,4577
646,4596
1712,4972
59,3077
1845,3029
509,2669
1656,3670
176,528
2828,3096
184,826
1687,2778
1643,3785
3032,4354
1053,4903
3658,3993
1757,3263
892,3253
2041,4445
2321,3689
396,1675
608,4091
1203,3330
2064,2280
845,2667
1265,3941
2744,3354
3419,3699
2799,3524
2259,2688
505,3454
2347,3838
927,1366
398,888
322,2045
1350,3945
813,3544
1014,1375
3055,4211
1047,2577
3608,4338
3887,4457
1844,2311
648,1874
4332,4848
1068,3518
214,4239
3624,3910
2774,4699
1581,3090
112,3042
1436,3647
721,2500
3181,3306
686,3165
2598,4452
104,259
523,2017
226,1764
450,1648
2394,2966
1412,4600
1192,2723
560,3539
1083,4499
639,1991
2157,4161
1305,2017
2272,3963
2946,4255
1312,3810
4139,4239
2803,2975
2293,2778
2542,2762
1680,2130
293,4164
558,1890
775,2409
4247,4334
3517,4019
1874,2134
811,1578
2521,4972
1011,3470
2321,2364
848,4633
1410,4029
450,4174
1583,2275
280,3311
1081,1669
1285,2491
1166,1963
3289,4356
466,845
1993,2640
653,3068
2717,4130
1226,2644
494,1471
892,1261
993,1711
2385,3308
347,4288
1493,1781
170,525
15,4004
4580,4580
2135,3618
656,1749
1831,2728
1028,2552
727,1158
1227,4079
2000,2127
1254,2325
237,1410
645,3366
1125,1781
494,2683
1845,2913
1885,3788
1540,3777
1993,2640
153,2262
717,1728
1051,2094
4194,4808
2756,3615
365,4752
2859,3544
663,1827
439,1530
112,2958
3435,4540
266,2642
3295,4660
1433,1725
993,2412
736,847
881,4702
1928,4432
2508,3397
2510,2688
3190,4267
1235,3444
2946,3437
2266,4049
3226,4019
407,2272
2679,3999
1250,2140
3353,3555
470,2688
972,2373
2147,4099
830,3693
505,2938
2786,3605
1549,4124
217,1275
712,2626
1763,4296
525,4563
291,1254
1872,2302
100,1297
517,675
1925,4068
4380,4600
888,3326
185,2135
1872,1928
1940,2814
1844,2299
4585,4972
2224,3193
1692,2174
2074,4164
2455,3603
1964,1986
756,1581
2786,3265
1095,2021
1526,4491
2786,3238
2838,3725
1905,3199
3365,4972
423,4181
2859,4647
1392,2515
218,3735
1824,4480
1705,1824
883,4158
1975,3155
782,3832
100,3973
118,1112
1178,1641
106,2616
1781,3408
241,4119
329,1926
1255,3444
347,1534
825,4621
879,902
1329,1759
849,2647
451,1107
1521,1989
4379,4615
1324,3529
321,554
1103,2881
2306,2832
2500,3333
2451,4327
1137,2064
1329,3992
558,2830
193,3216
1659,4000
2675,3250
2255,2262
3055,3437
2566,2655
2830,4147
866,877
2211,3347
1581,1752
1465,4441
514,4099
1581,1905
460,2051
2174,3828
486,4633
296,1814
699,2065
4279,4574
2261,3595
1156,3899
1346,3265
592,2224
3105,4267
376,4393
434,1189
2008,3198
3605,3837
2248,2776
1923,3618
1655,2832
297,4049
2711,3527
4479,4508
566,2505
627,3826
2745,3191
743,3958
757,1968
2100,4891
1358,1824
237,2743
2885,3602
982,4322
1275,1369
1419,2235
2394,2831
506,1970
3970,4334
2802,2961
2175,4419
884,2111
2100,3457
1263,2122
3469,3860
180,1244
1765,3457
186,4565
979,4356
2745,3014
1112,4111
237,3616
976,3475
331,4429
2239,2783
2000,3023
3158,4593
993,2188
361,1455
217,2794
100,3365
2427,3524
751,1246
2174,2702
1208,1548
980,4756
3111,4972
1478,3928
1436,1765
872,936
175,1784
1090,2127
1425,3916
161,1477
2693,4604
149,3676
2213,2740
223,988
2463,4158
2166,3993
474,651
872,1597
566,1850
202,2211
1712,3326
2785,4911
3569,3685
3837,3921
1831,2475
2329,2898
1158,4600
2722,3333
2016,2789
1004,3711
730,3763
421,562
2786,3094
322,1218
1231,4390
1731,3435
1690,2866
2378,4439
1133,3456
2629,3608
3800,4320
3989,4385
3086,4158
2603,3441
3134,3323
2592,3979
821,3617
3661,4433
707,2550
767,2257
1,1077
864,3689
1428,4271
720,3515
1352,2028
178,3645
1117,4203
2089,4578
2154,4660
699,4025
2613,3231
1436,3369
2827,4513
1428,2854
1648,2916
1020,1537
2277,2400
1388,3348
1433,4113
1960,4247
4575,4764
339,4965
670,3870
3695,4919
2321,4380
1779,1901
3831,4275
691,2557
100,1581
2367,3928
1874,2643
2107,4340
2403,4479
3002,3680
320,588
1430,2869
1789,4574
931,943
743,821
1325,1728
1809,2798
2205,2400
831,1158
1793,2144
3695,4954
423,2162
2269,2659
429,3823
1131,2065
1585,3365
643,1493
2443,4262
330,1687
699,3943
888,3190
1781,2998
518,2207
2859,3544
382,4521
350,613
2864,3617
1547,2224
3694,3845
319,1144
2605,3344
3711,4529
107,1324
3250,4505
2760,3531
1240,2028
932,4816
2409,4338
2312,2616
4805,4863
1203,2930
3565,3641
3140,4498
631,3127
1463,2360
202,2426
2919,4274
2145,2232
1202,4045
4179,4816
287,1080
1986,2760
1171,2849
139,1309
2493,3320
1348,3190
639,4660
3873,3928
1286,3717
1240,1958
982,3748
281,4778
2118,3975
429,460
1595,2934
677,1158
357,2396
466,3923
1323,1831
3077,3816
1482,4054
1467,2533
1209,1844
2241,4417
2224,4417
309,2022
645,2198
1982,2655
1385,1841
1436,3267
369,395
3514,3801
156,777
961,1452
1781,4156
1132,3304
247,942
497,2592
1265,1372
245,2458
1099,3508
1864,2113
548,2643
803,2667
622,4294
2644,3419
132,3846
497,2124
1700,3606
466,4453
1478,2280
164,4321
531,2607
1637,4527
98,1733
872,2424
1879,3011
3709,4891
1260,1431
3469,4809
2634,3850
1146,1232
3405,3454
537,3216
2321,2364
3038,4752
3636,4023
233,1144
50,3238
1540,4552
2009,3447
4971,4971
271,4310
15,4194
2220,3696
2625,4904
1521,4058
567,2014
2293,4265
3816,4621
2051,3268
2807,4489
2717,3924
120,2794
1645,4214
1071,4889
1272,4075
1471,1517
1149,1888
2277,3717
1618,3801
1410,1663
1099,2995
3884,4486
343,3758
242,1411
714,2134
3055,4211
2387,3079
1498,2255
331,3020
160,3249
3156,4101
3733,4491
956,1734
2546,4307
2779,3692
953,1072
581,749
2007,4528
1469,3365
1636,4394
1309,3892
2156,2913
1104,3919
2834,4311
1133,3244
2100,4904
710,847
51,983
902,3226
51,2279
1539,2965
3,4545
2443,3538
3922,3966
2776,2845
2853,4607
986,1692
772,900
2992,3480
796,1037
1887,4849
411,805
3642,3828
3194,3361
629,4874
1396,3730
3641,4182
45,2127
1226,3470
4356,4417
1808,2463
2200,2367
643,4129
330,1610
460,3423
610,2843
230,3807
3739,4334
425,3712
1162,4017
219,4715
3238,4203
769,3748
1182,3558
1903,3672
891,939
775,1445
3855,4428
719,2818
781,4412
255,4263
4079,4341
3517,3623
608,2399
1347,3669
3405,4380
3380,4262
429,606
1133,2797
2140,4508
3698,4190
277,1082
2217,3801
631,1681
2059,3698
2701,3455
2256,2953
169,1029
4037,4362
1862,4437
3864,4495
2591,3727
2936,4430
2393,3842
1556,4228
982,3748
137,449
847,895
497,2774
3324,3544
3758,3979
946,2999
471,3598
1779,2849
2003,4337
2241,4017
1790,2523
2971,3775
1294,3688
1208,2521
1711,4284
466,997
2186,2859
667,4203
1455,2848
4432,4699
3454,4630
1458,2903
1204,2666
365,1547
2843,3408
2663,3984
326,3752
736,4013
1060,1867
470,2688
3495,4763
2997,4409
2403,3472
1902,3634
592,4331
545,4124
118,4167
4267,4432
388,1149
1641,2308
158,1124
156,2598
2675,3485
666,2960
12,14
497,3038
519,888
3038,4512
249,4035
2449,2729
2136,4000
211,631
2140,2967
4417,4483
2781,3824
665,2867
388,2938
3226,4960
2717,4125
2417,3812
1355,2143
6,9
1639,3832
180,194
3127,3333
548,1224
621,3682
623,3151
4414,4941
2126,2449
471,2426
1923,3618
1922,3017
1680,4132
690,3174
3088,3540
4559,4679
718,3067
2693,3388
2778,2843
4414,4843
494,1372
643,743
1041,1750
269,3390
4153,4972
2011,4551
979,4164
2723,3193
821,2629
908,1923
2216,2481
1505,2449
1684,2999
1504,4333
3504,3761
1366,2955
917,1418
215,1493
2496,2949
223,3259
45,2678
1967,4350
1427,4013
427,1870
666,2867
2793,3561
3936,4207
986,1412
771,3839
277,3513
1099,4606
2592,4526
3478,4182
2056,3474
2576,4342
1186,2050
2844,4266
1482,4418
1260,2959
1637,4527
2300,4940
1134,1626
1178,3435
410,1244
71,79
1178,4301
2688,3888
223,1385
3912,3956
1310,1491
1872,3517
1484,4345
3253,4155
100,1373
1295,1825
1734,2210
906,1345
2488,2809
1230,2556
525,2240
1382,3506
1569,3953
710,4391
392,3832
2500,3222
1859,4539
2187,4064
149,3217
1668,2600
2174,3523
1923,2458
979,1832
470,1526
621,3594
896,1224
770,2458
1028,4453
1443,3306
429,2051
910,2462
1960,2321
3931,4905
1166,3199
281,3070
830,3065
1798,3318
3300,4944
2322,3414
2441,2905
2497,4554
1722,2502
1791,4812
863,3936
1434,3666
2394,3454
2792,3094
3342,4411
1423,1960
3471,4274
1308,1804
1489,3397
1166,1963
3321,4574
2294,4416
1177,4223
1542,2857
1439,4034
50,2786
2196,3429
3679,4180
1491,1966
2706,3146
2135,2836
3801,3951
599,1639
1436,2127
1510,3094
2791,4851
1425,4045
1188,3617
3675,4072
1396,3477
1763,4296
558,974
2130,4552
2281,3111
218,4039
1309,2089
3196,4349
1410,4508
2260,3489
1457,4260
2156,2212
737,1448
524,1148
2754,3527
2920,4816
2839,3386
136,1968
712,982
1989,4816
2059,3309
2467,4591
3444,3554
1455,2400
530,4130
401,1677
1525,1785
3716,4518
3532,3979
731,2691
3460,4561
193,4375
1491,1785
730,3236
223,1525
3860,4099
2873,4279
1049,1823
1791,3269
3699,4483
2589,2722
4164,4380
710,736
878,4098
3359,3494
681,1927
591,4089
1879,3031
1203,2088
1426,4361
548,3593
651,4489
869,3835
1197,1677
286,4551
414,2920
691,878
2834,3884
1885,2261
1582,3848
786,2783
1569,3832
182,4236
614,1784
381,2728
2557,3872
963,1240
100,3284
2278,2407
2279,4541
797,3246
395,3430
1401,4044
837,4880
349,2643
2266,4218
2298,4325
1443,3488
2170,3434
1584,4491
431,1312
1258,4084
1304,1520
3830,4174
1382,2430
497,2701
2644,3359
3457,3800
226,2453
2851,4814
1233,4328
260,3604
1231,4182
203,1275
2298,4098
3836,4229
382,4563
1650,3835
3474,3921
1019,4548
1137,3870
2333,4099
1569,2859
1533,3864
2328,2491
1650,3782
3825,4229
2037,3238
1608,2939
3056,3637
2325,3671
677,3337
979,4563
130,4553
1788,2681
3318,3435
4212,4301
1004,1056
421,562
2394,3563
2634,3400
1690,3699
608,3505
620,2030
3468,4159
3326,3499
2902,3781
817,1179
1976,4606
446,953
2834,3454
3698,4618
2032,2590
374,514
460,3268
4508,4574
2849,3485
2389,4264
179,4139
678,1930
1932,4150
1543,3455
3650,3795
512,1589
203,4586
13,1915
960,3892
943,2846
1093,2520
3111,4325
1933,2436
3514,4591
1585,4191
1609,1609
1618,3787
1783,2266
475,1952
2949,4457
166,3655
3326,4816
136,3801
478,4593
671,3876
614,1784
288,2528
1162,2712
2380,2940
2128,4824
517,3076
1156,3152
1410,1734
1216,3144
1250,4561
1209,2348
847,3520
474,3222
217,1429
2930,3330
2842,4451
128,2299
1123,4846
3357,4404
4179,4347
3918,4358
632,1262
2995,4045
2907,3214
1199,1613
365,4630
1104,3454
332,2379
100,1467
1440,2588
466,625
2258,2292
3837,3921
3457,4764
150,1082
497,2018
2967,4288
813,3544
2701,3690
932,3928
3488,3686
466,917
888,4491
226,4174
3365,3882
2211,2426
474,3905
4247,4408
2933,4465
466,3043
1279,3309
1224,2198
1208,2943
1455,3753
1229,2205
2472,3435
743,3958
378,4424
2285,3860
1470,4295
1896,3670
230,1210
2809,3666
226,2579
1702,2617
743,1329
705,2669
245,3379
436,644
3238,4156
2976,4816
2778,3607
1728,4367
3454,4358
607,3317
217,4342
1573,2849
1624,2834
2528,3166
447,4432
1879,2130
3485,3842
4523,4744
670,2517
3921,4109
1942,4420
3532,3758
2236,4250
1461,3448
1417,1930
630,822
2239,3553
2834,4358
801,2002
2080,2431
2426,4216
486,1206
1433,3544
288,643
1176,2021
1886,4174
1603,3031
1178,2565
2130,2505
1993,3682
183,1317
1391,3059
3133,3578
408,970
2347,3838
180,1902
683,1999
775,971
253,2573
429,1427
1728,2973
556,4444
302,2028
3307,3689
385,3512
2271,2999
2427,3203
2272,3703
4368,4528
745,3491
2224,3894
366,4192
521,1457
119,1711
4079,4384
1354,3406
2901,4569
2786,4341
2472,2839
642,4951
1469,3365
1017,2995
1845,2430
1596,4304
1269,4184
3929,4288
3038,4103
2400,2849
2140,3094
3520,4404
1049,4072
218,3735
952,2599
1174,3059
461,998
319,1637
699,4025
4174,4552
430,1935
460,4513
556,2403
2266,3056
1556,1807
503,1508
1677,3034
4593,4814
4124,4600
1681,3127
51,1861
18,4778
137,2347
1050,4526
719,2056
2863,4210
2795,3801
831,2497
2187,3675
1845,2913
961,1452
1541,1856
795,3077
2604,4326
554,1538
213,4301
1418,3927
780,1781
1719,3368
3645,4266
106,265
380,1283
1888,3858
1227,3503
2348,3903
1978,2130
217,1240
655,4313
1884,1959
1138,2309
2410,4799
2877,4167
3238,4325
591,1194
311,4179
1970,2929
3184,4489
574,2293
2360,2442
727,4593
1167,1432
2019,4042
2543,3055
514,1815
1156,3137
796,2676
26,4499
365,1713
164,2313
3402,4879
4004,4220
826,2918
2214,4615
3977,4156
403,1933
154,3192
4203,4574
1639,2493
2424,2522
1390,2180
888,4816
1828,4155
2239,4285
241,533
141,4325
1415,1687
2371,2548
1811,2334
3068,3563
106,3586
415,2225
2065,4491
1433,3089
745,3484
697,3754
2324,2534
974,3025
2016,3924
98,1381
1584,4972
3054,3485
496,4333
3235,4521
394,3868
2125,2521
1677,2386
1117,2600
871,3407
357,3578
1128,2353
4207,4356
3781,4164
1519,3902
3068,3979
1329,2505
677,1012
1614,2085
3284,3613
567,1926
882,1428
441,3664
2297,4076
509,2420
4195,4577
1950,4380
2005,2974
840,2094
1452,3816
1521,2260
312,939
1928,4432
294,3842
3192,3949
1092,3683
542,4443
1596,2031
1949,4197
186,2095
3993,4045
426,2307
51,1415
1619,2795
556,703
3912,4090
3618,4267
423,3098
3478,3641
408,4816
2884,4032
702,1520
470,1063
1940,4037
641,2031
13,2312
1558,3512
3408,3882
1628,4019
1533,2051
466,4842
4159,4577
2196,3166
4172,4348
3615,4816
1412,2394
1385,4814
2472,4212
227,4328
667,4112
787,2067
2796,4109
1428,4578
3635,4288
1436,4605
164,1744
2863,4061
3055,3437
3435,3846
997,1006
1461,3308
993,4610
327,2546
1316,4534
1783,3056
2337,4255
560,4106
581,1790
872,1329
286,497
2231,2672
3133,3578
2062,4285
1192,3445
1556,3526
98,1084
100,311
1231,3822
780,1767
1163,3241
903,1734
223,248
2627,3792
2100,2753
3664,4764
214,2954
253,494
2513,2974
1434,1869
1312,2781
2412,2857
555,866
2272,2976
2987,3454
1496,2656
3773,4098
1059,1189
4067,4491
1410,1415
564,4648
902,1256
2946,4219
1651,2153
2640,3032
3749,4356
158,1569
1540,3031
217,4497
3508,4618
40,3502
577,924
874,3418
1060,1867
3053,4180
2032,3501
453,1243
4118,4499
186,1178
714,2966
2239,4372
170,4563
1407,4699
1473,1579
1213,3853
1309,3133
1607,2873
925,2328
3641,4894
1610,1643
226,4334
3542,3636
1095,4352
525,4216
1367,1391
2140,4207
497,2409
1761,2397
1387,1971
826,2711
1189,4250
1368,3384
982,3748
1763,3071
395,1291
1016,2451
3532,4306
611,4605
213,4071
849,2041
2258,4125
2368,4031
1310,3365
3739,4299
311,3445
217,1144
100,2014
271,2008
1760,3455
2308,2472
655,4510
1781,4283
1883,4334
2762,2845
431,2805
1167,2751
704,4147
988,4710
164,3391
2467,3175
1680,4325
3062,3810
1497,4088
2069,2604
1500,3128
4399,4406
554,3996
1925,4356
2333,3390
2952,4815
1500,2135
2321,4247
1314,1378
1135,2426
998,2003
2409,4444
1775,4349
2690,2752
1041,4025
3643,3968
497,4526
2962,3493
1484,3660
576,3673
343,2361
166,4197
1152,4521
1014,3630
1888,3716
2819,4285
1541,2163
2640,3032
2675,2786
311,3190
1763,2856
2050,2528
852,2739
221,490
1426,2235
1392,3520
1097,3616
2265,2940
69,1598
2127,3213
148,3965
2435,4016
1011,3993
445,1592
904,1378
1919,4273
1595,3068
665,2737
2869,3326
1808,2346
699,743
3454,4621
2283,3122
2114,4164
676,1607
1960,3689
1221,3733
256,1905
3077,3247
1014,1097
358,2508
443,3412
1928,4965
2930,3240
1369,1835
2059,4343
468,3156
1636,3451
1548,4503
571,3801
186,1366
51,1734
2299,4328
2348,2398
1392,3241
3156,4087
1275,4436
2472,4037
1825,2130
1209,4328
1627,2492
3940,4414
2997,3559
2033,2765
226,3044
2613,3231
1349,1950
96,4661
1558,4190
2294,3712
592,4420
3646,3917
782,3106
1713,4417
1498,2262
188,357
1734,3444
378,2499
511,2394
2153,3298
1045,4412
1719,3499
331,2544
586,4291
917,2427
2394,3050
3253,4516
1191,2836
3977,4387
1006,1669
1862,3521
1712,4905
2153,2378
326,2716
1171,4132
782,819
542,4170
4338,4843
2190,2926
2903,3603
98,120
186,4565
558,4972
1208,3554
2783,4574
459,4586
904,4371
452,923
1861,4959
2049,2361
2949,3887
3238,4285
2251,2705
1753,4725
715,2819
1114,3391
317,4672
2100,3160
3378,3941
2261,3788
745,2463
333,1380
2429,4764
3365,4972
2080,3122
3969,4834
1879,3992
3365,4814
133,1439
2053,4417
1104,1478
1846,3719
3165,3288
860,3102
4639,4702
584,2937
3454,3581
160,1372
2588,2834
2571,3433
57,124
1339,4150
2100,3781
376,925
1526,1825
764,1959
2062,4415
2295,3177
460,2028
1406,4333
15,2839
3405,4313
790,2972
746,4166
257,2782
1683,4526
1548,4395
3189,4513
2778,2843
209,1728
385,2241
4112,4574
2241,3518
655,4313
2786,4891
3575,3884
98,1345
3213,4358
1500,2394
814,2265
2258,2494
234,3284
3280,4930
1136,2730
2849,4349
395,1291
3207,3975
302,4527
1033,4764
272,1690
15,1428
1224,2643
311,3321
765,2786
1455,2449
3698,4215
3190,3794
460,3874
475,4808
2747,4298
3160,3188
145,2935
1859,3674
1684,2999
1097,3799
262,813
3517,4310
1052,4209
3,3463
1433,2566
1467,4285
1019,1059
3268,3555
787,2067
337,3614
332,4045
658,3259
129,2628
2198,3719
302,1574
98,429
2838,3111
3604,4767
486,2778
2420,3760
1728,3467
525,4274
1878,2251
3189,4448
104,1522
486,743
2592,4816
2901,3645
976,3469
569,2804
2479,4927
2037,3188
4112,4508
3276,4411
3014,3527
4159,4195
3263,4206
256,1920
3016,3016
181,456
699,2786
545,3331
1195,1443
1211,1827
459,3874
1704,3499
325,4521
866,868
1029,2637
1068,2886
174,214
2244,3198
3347,4951
4546,4647
646,2043
164,3391
805,1512
134,3149
1713,4264
222,2051
898,1085
1724,3791
2693,3216
1412,4300
376,1099
3295,3467
3774,4190
2849,4001
861,3070
99,1298
295,4310
887,4381
3053,3359
2527,2805
1603,3243
1820,2111
3199,4262
494,1372
4862,4973
1029,1983
1455,4511
4631,4703
4523,4789
976,2424
4638,4719
2128,2507
4692,4726
260,4523
1260,3918
3352,4623
4745,4773
1426,1477
4716,4792
2083,4681
4645,4795
4683,4716
4694,4793
4481,4763
2230,4147
2606,4631
4637,4683
881,4702
3975,4662
4636,4684
3207,3362
3099,4113
1245,1887
881,4734
4682,4786
4658,4675
4659,4792
4712,4790
4850,4854
404,2231
812,4766
2118,4754
4651,4739
4652,4686
3045,4607
96,1117
3975,4975
2866,3277
504,4759
881,4755
226,2014
317,4790
4667,4790
3884,4378
1817,1902
4626,4638
317,2083
4762,4785
1565,3604
4739,4786
4624,4768
4734,4758
4695,4695
3604,4786
1149,4816
4635,4672
1565,4763
4637,4642
4645,4688
4683,4692
4652,4659
2507,4770
4719,4782
707,2627
1247,4683
4704,4785
4628,4716
4623,4730
4638,4671
4678,4678
260,3604
260,4975
2128,4709
66,4247
317,4717
275,4784
4481,4756
4623,4631
3558,4787
4681,4719
4691,4718
268,3975
2095,4882
4698,4824
237,1388
3207,4624
4653,4717
4628,4692
260,3207
558,2071
4637,4692
4700,4712
2507,4763
4626,4688
4757,4768
980,2495
975,1631
317,2083
162,2306
1245,4460
4628,4692
4731,4782
317,2083
63,2083
4693,4775
4727,4782
2335,4775
260,4740
4649,4702
260,4702
4739,4773
2495,3207
2417,3587
4658,4740
3207,4744
3558,4770
4775,4785
260,4639
3975,4740
4658,4751
1779,1901
268,881
4704,4787
4657,4765
223,3804
4632,4745
3038,3454
2335,4745
260,4657
4665,4783
3207,4744
260,812
591,3207
881,4664
3897,4675
2495,4657
4481,4772
2507,3558
745,1491
2890,4754
980,3207
4481,4559
4676,4783
4481,4735
4741,4786
1724,3152
4762,4791
4632,4736
4639,4763
1416,4730
2999,4497
2128,3558
2502,2701
4481,4742
260,4733
3558,4559
4688,4795
260,268
4701,4772
2730,4691
4770,4784
1182,4704
1373,4873
3207,4624
4667,4668
4772,4784
4642,4652
4638,4719
4694,4793
4636,4782
268,4697
2128,4704
4819,4832
3758,3979
3451,4394
2952,4836
2692,3023
4394,4819
4835,4841
3329,4863
4820,4845
4810,4817
3036,3435
900,3469
4817,4832
3451,4831
3458,3700
1272,2093
4200,4474
4332,4848
3326,3963
4810,4832
4819,4832
4803,4804
4806,4845
1512,3610
3519,4593
4830,4845
1182,4709
4332,4490
1435,3827
271,3412
3329,4863
2952,4332
4823,4845
4800,4811
4810,4817
4807,4844
3359,4472
4804,4841
2692,4801
4835,4841
2952,4801
3329,4837
2006,2251
4804,4835
1599,4194
3608,4444
3329,4833
4823,4830
2092,3874
4394,4800
1286,2952
1668,2447
4654,4854
237,2048
4855,4855
2509,4856
4654,4850
4852,4852
1308,4890
4890,4910
1691,4893
629,4856
3708,4890
4876,4914
4620,4874
3329,4839
4877,4915
1804,4906
4870,4900
384,4899
4892,4973
4909,4914
4866,4900
1803,3339
941,1308
956,2639
4620,4862
4888,4896
1308,4973
4864,4915
4888,4896
3454,3469
184,795
847,1006
1428,2028
629,4886
4620,4973
3708,4906
4890,4900
1050,1149
4875,4878
2420,3184
4856,4860
1125,1904
1308,4868
1691,4858
872,4474
1308,3708
4875,4888
3708,4876
1781,3238
384,4867
4856,4890
1691,4893
4620,4856
560,1654
3077,3457
1618,4438
3708,4876
384,4867
1804,4890
4869,4890
3476,4874
3699,4816
941,1308
629,4858
4861,4869
4864,4877
3649,4924
4929,4970
4926,4946
4925,4947
4943,4943
4924,4939
1375,3312
1362,3695
2300,4921
4919,4947
4918,4936
4917,4929
2908,4969
4917,4970
3919,4519
3695,4966
4925,4947
1937,1977
1362,4946
3649,4938
3279,3695
4939,4968
3649,4935
4921,4937
2300,3649
365,4816
2300,3649
4920,4920
3695,4947
2301,4963
3279,4934
4919,4925
4919,4956
4944,4948
1362,4925
642,4027
2306,2832
4924,4945
2300,3300
3279,4944
1362,4969
1362,3300
4967,4969
2241,4455
518,806
2301,3300
2832,4724
2301,2336
3649,4940
3326,4816
4925,4931
2301,3300
4921,4937
4958,4967
4917,4929
3411,3411
1925,4449
941,4620
1508,3405
812,4697
782,1433
571,3801
2470,3454
4980,4981
4979,4981
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
4979,4980
